65175	Hessen	Kreisfreie Stadt Wiesbaden
65175	Hessen	Kreisfreie Stadt Wiesbaden
65176	Hessen	Kreisfreie Stadt Wiesbaden
65176	Hessen	Kreisfreie Stadt Wiesbaden
65176	Hessen	Kreisfreie Stadt Wiesbaden
65176	Hessen	Kreisfreie Stadt Wiesbaden
65177	Hessen	Kreisfreie Stadt Wiesbaden
65177	Hessen	Kreisfreie Stadt Wiesbaden
65177	Hessen	Kreisfreie Stadt Wiesbaden
65177	Hessen	Kreisfreie Stadt Wiesbaden
65177	Hessen	Kreisfreie Stadt Wiesbaden
65177	Hessen	Kreisfreie Stadt Wiesbaden
65178	Hessen	Kreisfreie Stadt Wiesbaden
65179	Hessen	Kreisfreie Stadt Wiesbaden
65180	Hessen	Kreisfreie Stadt Wiesbaden
65181	Hessen	Kreisfreie Stadt Wiesbaden
65182	Hessen	Kreisfreie Stadt Wiesbaden
65209	Hessen	Main-Taunus-Kreis
65212	Hessen	Kreisfreie Stadt Wiesbaden
65215	Hessen	Kreisfreie Stadt Wiesbaden
65216	Hessen	Rheingau-Taunus-Kreis
65218	Hessen	Main-Taunus-Kreis
65341	Hessen	Rheingau-Taunus-Kreis
65423	Hessen	Landkreis Groß-Gerau
65424	Hessen	Landkreis Groß-Gerau
65424	Hessen	Landkreis Groß-Gerau
65424	Hessen	Landkreis Groß-Gerau
65424	Hessen	Landkreis Groß-Gerau
65424	Hessen	Landkreis Groß-Gerau
65424	Hessen	Landkreis Groß-Gerau
65424	Hessen	Landkreis Groß-Gerau
65438	Hessen	Main-Taunus-Kreis
65438	Hessen	Main-Taunus-Kreis
65438	Hessen	Main-Taunus-Kreis
65450	Hessen	Landkreis Groß-Gerau
65450	Hessen	Landkreis Groß-Gerau
65450	Hessen	Landkreis Groß-Gerau
65473	Hessen	Landkreis Groß-Gerau
65509	Hessen	Rheingau-Taunus-Kreis
65717	Hessen	Main-Taunus-Kreis
65717	Hessen	Main-Taunus-Kreis
65717	Hessen	Main-Taunus-Kreis
65717	Hessen	Main-Taunus-Kreis
65717	Hessen	Main-Taunus-Kreis
65717	Hessen	Main-Taunus-Kreis
65717	Hessen	Main-Taunus-Kreis
65717	Hessen	Main-Taunus-Kreis
65717	Hessen	Main-Taunus-Kreis
65754	Hessen	Main-Taunus-Kreis
65755	Hessen	Main-Taunus-Kreis
65756	Hessen	Main-Taunus-Kreis
65756	Hessen	Main-Taunus-Kreis
65756	Hessen	Main-Taunus-Kreis
65756	Hessen	Main-Taunus-Kreis
65756	Hessen	Main-Taunus-Kreis
65756	Hessen	Main-Taunus-Kreis
65757	Hessen	Main-Taunus-Kreis
65757	Hessen	Main-Taunus-Kreis
65758	Hessen	Main-Taunus-Kreis
65784	Hessen	Main-Taunus-Kreis
65810	Hessen	Main-Taunus-Kreis
65810	Hessen	Main-Taunus-Kreis
65823	Hessen	Main-Taunus-Kreis
65840	Hessen	Main-Taunus-Kreis
65842	Hessen	Main-Taunus-Kreis
65842	Hessen	Main-Taunus-Kreis
65842	Hessen	Main-Taunus-Kreis
65842	Hessen	Main-Taunus-Kreis
65842	Hessen	Main-Taunus-Kreis
65842	Hessen	Main-Taunus-Kreis
65842	Hessen	Main-Taunus-Kreis
65844	Hessen	Main-Taunus-Kreis
65925	Hessen	Frankfurt am Main
65925	Hessen	Frankfurt am Main
65925	Hessen	Frankfurt am Main
65925	Hessen	Frankfurt am Main
65925	Hessen	Frankfurt am Main
65927	Hessen	Frankfurt am Main
68517	Hessen	Landkreis Bergstraße
68517	Hessen	Landkreis Bergstraße
68517	Hessen	Landkreis Bergstraße
68517	Hessen	Landkreis Bergstraße
68517	Hessen	Landkreis Bergstraße
68517	Hessen	Landkreis Bergstraße
68619	Hessen	Landkreis Bergstraße
68619	Hessen	Landkreis Bergstraße
68619	Hessen	Landkreis Bergstraße
68619	Hessen	Landkreis Bergstraße
68619	Hessen	Landkreis Bergstraße
96063	Hessen	Frankfurt am Main
97419	Hessen	Landkreis Groß-Gerau
35031	Hessen	Landkreis Marburg-Biedenkopf
35032	Hessen	Landkreis Marburg-Biedenkopf
35034	Hessen	Landkreis Marburg-Biedenkopf
35034	Hessen	Landkreis Marburg-Biedenkopf
35034	Hessen	Landkreis Marburg-Biedenkopf
35034	Hessen	Landkreis Marburg-Biedenkopf
35034	Hessen	Landkreis Marburg-Biedenkopf
35035	Hessen	Landkreis Marburg-Biedenkopf
35036	Hessen	Landkreis Marburg-Biedenkopf
35383	Hessen	Landkreis Gießen
35384	Hessen	Landkreis Gießen
35385	Hessen	Landkreis Gießen
35386	Hessen	Landkreis Gießen
35386	Hessen	Landkreis Gießen
35386	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35387	Hessen	Landkreis Gießen
35388	Hessen	Landkreis Gießen
35402	Hessen	Landkreis Gießen
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35573	Hessen	Lahn-Dill-Kreis
35574	Hessen	Lahn-Dill-Kreis
35779	Hessen	Landkreis Limburg-Weilburg
35779	Hessen	Landkreis Limburg-Weilburg
35779	Hessen	Landkreis Limburg-Weilburg
35779	Hessen	Landkreis Limburg-Weilburg
35779	Hessen	Landkreis Limburg-Weilburg
35779	Hessen	Landkreis Limburg-Weilburg
35779	Hessen	Landkreis Limburg-Weilburg
36338	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
36339	Hessen	Vogelsbergkreis
65546	Hessen	Landkreis Limburg-Weilburg
65547	Hessen	Landkreis Limburg-Weilburg
65547	Hessen	Landkreis Limburg-Weilburg
65547	Hessen	Landkreis Limburg-Weilburg
65547	Hessen	Landkreis Limburg-Weilburg
65547	Hessen	Landkreis Limburg-Weilburg
65547	Hessen	Landkreis Limburg-Weilburg
65547	Hessen	Landkreis Limburg-Weilburg
65547	Hessen	Landkreis Limburg-Weilburg
65617	Hessen	Landkreis Limburg-Weilburg
34105	Hessen	Kreisfreie Stadt Kassel
34106	Hessen	Kreisfreie Stadt Kassel
34108	Hessen	Kreisfreie Stadt Kassel
34109	Hessen	Kreisfreie Stadt Kassel
34110	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34111	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Landkreis Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34112	Hessen	Kreisfreie Stadt Kassel
34113	Hessen	Kreisfreie Stadt Kassel
34113	Hessen	Kreisfreie Stadt Kassel
34113	Hessen	Kreisfreie Stadt Kassel
34113	Hessen	Landkreis Kassel
34113	Hessen	Kreisfreie Stadt Kassel
34114	Hessen	Kreisfreie Stadt Kassel
34114	Hessen	Kreisfreie Stadt Kassel
34114	Hessen	Kreisfreie Stadt Kassel
34114	Hessen	Kreisfreie Stadt Kassel
34114	Hessen	Kreisfreie Stadt Kassel
34114	Hessen	Kreisfreie Stadt Kassel
34115	Hessen	Kreisfreie Stadt Kassel
34195	Hessen	Kreisfreie Stadt Kassel
34196	Hessen	Kreisfreie Stadt Kassel
34197	Hessen	Kreisfreie Stadt Kassel
34198	Hessen	Kreisfreie Stadt Kassel
34209	Hessen	Schwalm-Eder-Kreis
34219	Hessen	Landkreis Kassel
34265	Hessen	Landkreis Kassel
34494	Hessen	Landkreis Waldeck-Frankenberg
34495	Hessen	Landkreis Waldeck-Frankenberg
34495	Hessen	Landkreis Waldeck-Frankenberg
34495	Hessen	Landkreis Waldeck-Frankenberg
34495	Hessen	Landkreis Waldeck-Frankenberg
34495	Hessen	Landkreis Waldeck-Frankenberg
34495	Hessen	Landkreis Waldeck-Frankenberg
34495	Hessen	Landkreis Waldeck-Frankenberg
34535	Hessen	Landkreis Waldeck-Frankenberg
34535	Hessen	Landkreis Waldeck-Frankenberg
34535	Hessen	Landkreis Waldeck-Frankenberg
34535	Hessen	Landkreis Waldeck-Frankenberg
34535	Hessen	Landkreis Waldeck-Frankenberg
34535	Hessen	Landkreis Waldeck-Frankenberg
34535	Hessen	Landkreis Waldeck-Frankenberg
34558	Hessen	Schwalm-Eder-Kreis
34574	Hessen	Schwalm-Eder-Kreis
35107	Hessen	Landkreis Waldeck-Frankenberg
36028	Hessen	Landkreis Fulda
36030	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36035	Hessen	Landkreis Fulda
36036	Hessen	Landkreis Fulda
36047	Hessen	Landkreis Fulda
36084	Hessen	Landkreis Fulda
36085	Hessen	Landkreis Fulda
36085	Hessen	Landkreis Fulda
36085	Hessen	Landkreis Fulda
36085	Hessen	Landkreis Fulda
36085	Hessen	Landkreis Fulda
36085	Hessen	Landkreis Fulda
36085	Hessen	Landkreis Fulda
36085	Hessen	Landkreis Fulda
36086	Hessen	Landkreis Fulda
36242	Hessen	Landkreis Hersfeld-Rotenburg
36244	Hessen	Landkreis Hersfeld-Rotenburg
36246	Hessen	Landkreis Hersfeld-Rotenburg
36247	Hessen	Landkreis Hersfeld-Rotenburg
36247	Hessen	Landkreis Hersfeld-Rotenburg
36247	Hessen	Landkreis Hersfeld-Rotenburg
36247	Hessen	Landkreis Hersfeld-Rotenburg
36247	Hessen	Landkreis Hersfeld-Rotenburg
36247	Hessen	Landkreis Hersfeld-Rotenburg
36247	Hessen	Landkreis Hersfeld-Rotenburg
36247	Hessen	Landkreis Hersfeld-Rotenburg
36248	Hessen	Landkreis Hersfeld-Rotenburg
36249	Hessen	Landkreis Hersfeld-Rotenburg
37267	Hessen	Werra-Meißner-Kreis
37267	Hessen	Werra-Meißner-Kreis
37267	Hessen	Werra-Meißner-Kreis
37267	Hessen	Werra-Meißner-Kreis
56476	Hessen	Landkreis Hersfeld-Rotenburg
21172	Niedersachsen	Landkreis Harburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21332	Niedersachsen	Landkreis Lüneburg
21333	Niedersachsen	Landkreis Lüneburg
21421	Niedersachsen	Landkreis Harburg
21676	Niedersachsen	Landkreis Stade
21677	Niedersachsen	Landkreis Stade
21677	Niedersachsen	Landkreis Stade
21677	Niedersachsen	Landkreis Stade
21677	Niedersachsen	Landkreis Stade
21677	Niedersachsen	Landkreis Stade
21677	Niedersachsen	Landkreis Stade
26090	Niedersachsen	Kreisfreie Stadt Oldenburg
26101	Niedersachsen	Kreisfreie Stadt Oldenburg
26102	Niedersachsen	Kreisfreie Stadt Oldenburg
26105	Niedersachsen	Kreisfreie Stadt Oldenburg
26106	Niedersachsen	Kreisfreie Stadt Oldenburg
26107	Niedersachsen	Kreisfreie Stadt Oldenburg
26108	Niedersachsen	Kreisfreie Stadt Oldenburg
26109	Niedersachsen	Kreisfreie Stadt Oldenburg
26110	Niedersachsen	Kreisfreie Stadt Oldenburg
26111	Niedersachsen	Kreisfreie Stadt Oldenburg
26114	Niedersachsen	Kreisfreie Stadt Oldenburg
26119	Niedersachsen	Kreisfreie Stadt Oldenburg
26119	Niedersachsen	Kreisfreie Stadt Oldenburg
26119	Niedersachsen	Landkreis Ammerland
26119	Niedersachsen	Kreisfreie Stadt Oldenburg
26158	Niedersachsen	Landkreis Ammerland
26158	Niedersachsen	Landkreis Ammerland
26158	Niedersachsen	Landkreis Ammerland
26177	Niedersachsen	Landkreis Ammerland
26178	Niedersachsen	Landkreis Ammerland
26178	Niedersachsen	Landkreis Ammerland
26379	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26379	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26379	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26379	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26379	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26379	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26380	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26380	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26380	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26392	Niedersachsen	Kreisfreie Stadt Wilhelmshaven
26425	Niedersachsen	Landkreis Wittmund
26623	Niedersachsen	Landkreis Aurich
26653	Niedersachsen	Landkreis Ammerland
26653	Niedersachsen	Landkreis Ammerland
26653	Niedersachsen	Landkreis Ammerland
26653	Niedersachsen	Landkreis Ammerland
26786	Niedersachsen	Landkreis Leer
26787	Niedersachsen	Landkreis Leer
26787	Niedersachsen	Landkreis Leer
26787	Niedersachsen	Landkreis Leer
26787	Niedersachsen	Landkreis Leer
26787	Niedersachsen	Landkreis Leer
26787	Niedersachsen	Landkreis Leer
26787	Niedersachsen	Landkreis Leer
26787	Niedersachsen	Landkreis Leer
26787	Niedersachsen	Landkreis Leer
26869	Niedersachsen	Landkreis Emsland
26869	Niedersachsen	Landkreis Emsland
26869	Niedersachsen	Landkreis Emsland
26869	Niedersachsen	Landkreis Emsland
26869	Niedersachsen	Landkreis Emsland
26930	Niedersachsen	Landkreis Wesermarsch
27209	Niedersachsen	Landkreis Diepholz
27270	Niedersachsen	Landkreis Verden
27279	Niedersachsen	Landkreis Verden
27280	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27281	Niedersachsen	Landkreis Verden
27298	Niedersachsen	Landkreis Verden
27317	Niedersachsen	Landkreis Nienburg/Weser
27357	Niedersachsen	Rotenburg (Wümme)
27400	Niedersachsen	Rotenburg (Wümme)
27470	Niedersachsen	Landkreis Cuxhaven
27709	Niedersachsen	Landkreis Osterholz
27709	Niedersachsen	Landkreis Osterholz
27709	Niedersachsen	Landkreis Osterholz
27709	Niedersachsen	Landkreis Osterholz
27709	Niedersachsen	Landkreis Osterholz
27709	Niedersachsen	Landkreis Osterholz
27709	Niedersachsen	Landkreis Osterholz
27709	Niedersachsen	Landkreis Osterholz
27747	Niedersachsen	Kreisfreie Stadt Delmenhorst
27747	Niedersachsen	Kreisfreie Stadt Delmenhorst
27747	Niedersachsen	Kreisfreie Stadt Delmenhorst
27747	Niedersachsen	Kreisfreie Stadt Delmenhorst
27747	Niedersachsen	Kreisfreie Stadt Delmenhorst
27747	Niedersachsen	Kreisfreie Stadt Delmenhorst
27747	Niedersachsen	Kreisfreie Stadt Delmenhorst
28104	Niedersachsen	Landkreis Osterholz
28182	Niedersachsen	Landkreis Diepholz
28788	Niedersachsen	Landkreis Osterholz
28788	Niedersachsen	Landkreis Osterholz
28855	Niedersachsen	Landkreis Diepholz
28855	Niedersachsen	Landkreis Diepholz
28855	Niedersachsen	Landkreis Diepholz
28855	Niedersachsen	Landkreis Diepholz
28855	Niedersachsen	Landkreis Diepholz
28855	Niedersachsen	Landkreis Diepholz
28869	Niedersachsen	Landkreis Verden
29216	Niedersachsen	Landkreis Celle
29218	Niedersachsen	Landkreis Celle
29219	Niedersachsen	Landkreis Celle
29220	Niedersachsen	Landkreis Celle
29270	Niedersachsen	Landkreis Celle
29377	Niedersachsen	Landkreis Gifhorn
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29523	Niedersachsen	Landkreis Uelzen
29611	Niedersachsen	Landkreis Heidekreis
29612	Niedersachsen	Landkreis Heidekreis
30125	Niedersachsen	Region Hannover
30126	Niedersachsen	Region Hannover
30127	Niedersachsen	Region Hannover
30130	Niedersachsen	Region Hannover
30131	Niedersachsen	Region Hannover
30132	Niedersachsen	Region Hannover
30133	Niedersachsen	Region Hannover
30134	Niedersachsen	Region Hannover
30135	Niedersachsen	Region Hannover
30138	Niedersachsen	Region Hannover
30139	Niedersachsen	Region Hannover
30140	Niedersachsen	Region Hannover
30141	Niedersachsen	Region Hannover
30142	Niedersachsen	Region Hannover
30142	Niedersachsen	Region Hannover
30142	Niedersachsen	Region Hannover
30142	Niedersachsen	Region Hannover
30142	Niedersachsen	Region Hannover
30142	Niedersachsen	Region Hannover
30144	Niedersachsen	Region Hannover
30145	Niedersachsen	Region Hannover
30146	Niedersachsen	Region Hannover
30147	Niedersachsen	Region Hannover
30148	Niedersachsen	Region Hannover
30149	Niedersachsen	Region Hannover
30151	Niedersachsen	Region Hannover
30152	Niedersachsen	Region Hannover
30153	Niedersachsen	Region Hannover
30154	Niedersachsen	Region Hannover
30156	Niedersachsen	Region Hannover
30157	Niedersachsen	Landkreis Hildesheim
30417	Niedersachsen	Region Hannover
30417	Niedersachsen	Region Hannover
30417	Niedersachsen	Region Hannover
30517	Niedersachsen	Region Hannover
30619	Niedersachsen	Region Hannover
30620	Niedersachsen	Region Hannover
30621	Niedersachsen	Region Hannover
30622	Niedersachsen	Region Hannover
30623	Niedersachsen	Region Hannover
30645	Niedersachsen	Region Hannover
30647	Niedersachsen	Region Hannover
30684	Niedersachsen	Region Hannover
30689	Niedersachsen	Region Hannover
30690	Niedersachsen	Region Hannover
30691	Niedersachsen	Region Hannover
30692	Niedersachsen	Region Hannover
30700	Niedersachsen	Region Hannover
30820	Niedersachsen	Region Hannover
30821	Niedersachsen	Region Hannover
30875	Niedersachsen	Region Hannover
30876	Niedersachsen	Region Hannover
30988	Niedersachsen	Region Hannover
31007	Niedersachsen	Landkreis Hildesheim
31120	Niedersachsen	Landkreis Hildesheim
31121	Niedersachsen	Landkreis Hildesheim
31129	Niedersachsen	Landkreis Hildesheim
31130	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31131	Niedersachsen	Landkreis Hildesheim
31132	Niedersachsen	Landkreis Hildesheim
31132	Niedersachsen	Landkreis Hildesheim
31132	Niedersachsen	Landkreis Hildesheim
31132	Niedersachsen	Landkreis Hildesheim
31221	Niedersachsen	Landkreis Peine
31221	Niedersachsen	Landkreis Peine
31272	Niedersachsen	Region Hannover
31272	Niedersachsen	Region Hannover
31272	Niedersachsen	Region Hannover
31273	Niedersachsen	Region Hannover
31300	Niedersachsen	Region Hannover
31300	Niedersachsen	Region Hannover
31300	Niedersachsen	Region Hannover
31300	Niedersachsen	Region Hannover
31513	Niedersachsen	Region Hannover
31513	Niedersachsen	Region Hannover
31513	Niedersachsen	Region Hannover
31513	Niedersachsen	Region Hannover
31533	Niedersachsen	Region Hannover
31533	Niedersachsen	Region Hannover
31533	Niedersachsen	Region Hannover
31577	Niedersachsen	Landkreis Nienburg/Weser
31653	Niedersachsen	Landkreis Schaumburg
31653	Niedersachsen	Landkreis Schaumburg
31653	Niedersachsen	Landkreis Schaumburg
31653	Niedersachsen	Landkreis Schaumburg
31653	Niedersachsen	Landkreis Schaumburg
31653	Niedersachsen	Landkreis Schaumburg
31673	Niedersachsen	Landkreis Schaumburg
31673	Niedersachsen	Landkreis Schaumburg
31673	Niedersachsen	Landkreis Schaumburg
31673	Niedersachsen	Landkreis Schaumburg
31673	Niedersachsen	Landkreis Schaumburg
31673	Niedersachsen	Landkreis Schaumburg
31673	Niedersachsen	Landkreis Schaumburg
31673	Niedersachsen	Landkreis Schaumburg
31673	Niedersachsen	Landkreis Schaumburg
31681	Niedersachsen	Landkreis Schaumburg
31682	Niedersachsen	Landkreis Schaumburg
31682	Niedersachsen	Landkreis Schaumburg
31735	Niedersachsen	Landkreis Schaumburg
31735	Niedersachsen	Landkreis Schaumburg
31735	Niedersachsen	Landkreis Schaumburg
31735	Niedersachsen	Landkreis Schaumburg
31778	Niedersachsen	Landkreis Hameln-Pyrmont
31779	Niedersachsen	Landkreis Hameln-Pyrmont
31780	Niedersachsen	Landkreis Hameln-Pyrmont
31781	Niedersachsen	Landkreis Hameln-Pyrmont
31783	Niedersachsen	Landkreis Hameln-Pyrmont
31783	Niedersachsen	Landkreis Hameln-Pyrmont
31783	Niedersachsen	Landkreis Hameln-Pyrmont
31783	Niedersachsen	Landkreis Hameln-Pyrmont
31783	Niedersachsen	Landkreis Hameln-Pyrmont
31784	Niedersachsen	Landkreis Hameln-Pyrmont
31784	Niedersachsen	Landkreis Hameln-Pyrmont
31784	Niedersachsen	Landkreis Hameln-Pyrmont
31784	Niedersachsen	Landkreis Hameln-Pyrmont
31784	Niedersachsen	Landkreis Hameln-Pyrmont
31784	Niedersachsen	Landkreis Hameln-Pyrmont
31810	Niedersachsen	Landkreis Hameln-Pyrmont
31810	Niedersachsen	Landkreis Hameln-Pyrmont
31810	Niedersachsen	Landkreis Hameln-Pyrmont
31810	Niedersachsen	Landkreis Hameln-Pyrmont
31830	Niedersachsen	Region Hannover
31830	Niedersachsen	Region Hannover
31830	Niedersachsen	Region Hannover
37069	Niedersachsen	Landkreis Göttingen
37070	Niedersachsen	Landkreis Göttingen
37070	Niedersachsen	Landkreis Göttingen
37070	Niedersachsen	Landkreis Göttingen
37070	Niedersachsen	Landkreis Göttingen
37070	Niedersachsen	Landkreis Göttingen
37070	Niedersachsen	Landkreis Göttingen
37070	Niedersachsen	Landkreis Göttingen
37070	Niedersachsen	Landkreis Göttingen
